,0,1,2,3,4,5,6,7,8,9,10
0,-50970309.73561078,-64986981.41438233,17137259.005718455,-60986146.80279656,-55524056.11756856,-77943249.20528053,-78116272.36801168,-73011626.02394828,-59241187.16410005,-55050624.09361307,-18631759.222379938
1,-51196250.484139,-69728872.4381752,63771913.49594626,-60965581.64774394,-55564988.98169644,-78124651.72048198,-78131636.5736265,-73516464.43048581,-59223506.48847796,-55074148.66103433,473002994.48020184
2,-51208379.644136526,-69730200.67874485,152255829.76451194,-60966261.26761331,-55605522.57486487,-78067139.29046051,-78151402.16421562,-73628005.25197347,-59221321.81543087,-55402940.06086095,-48134741.29119396
3,-51130516.835553974,-69622643.73300594,85237283.60324956,-60965517.25058238,-55642534.14588417,-78074666.25395262,-78176037.86852702,-73588181.26614946,-59215083.49241187,-55505846.59985255,64931833.67274697
4,-50951926.92034145,-69534701.62589979,246760147.2691566,-60965517.25058238,-55743255.98620534,-78082044.90434802,-78193275.45150447,-73525433.41032857,-59218717.35810336,-55685537.06435548,452675010.5665514
5,-50960548.17631473,-69533964.10576043,98056839.76764596,-61055106.97641782,-55787980.96188772,-78028393.15100895,-78204183.85700655,-73338339.88822064,-59150358.430932716,-55903611.91065229,-16228931.403973864
6,-50855591.3495314,-69307179.8390694,261120823.5294363,-61051564.92422285,-56044009.62073818,-78053791.65892485,-78021353.26119097,-72934317.57217774,-59149824.49263726,-56024648.34549649,-16274880.933374263
7,-50860127.11029932,-69341917.77037361,97799196.59719245,-61041600.09596947,-56067475.98464499,-77950287.41209738,-78221086.40134083,-72209928.79230586,-59141847.46491273,-56226180.02032818,-16586278.10957805
8,-50492725.33431861,-69297981.03119682,265030846.9521773,-61026734.88353495,-56071669.30960883,-77888092.98549137,-78267909.34777178,-70702929.24269056,-59142505.08181337,-56582622.63983765,-16394819.292515583
9,-50332819.68182939,-69335625.30008969,97390853.90624624,-61020706.150062904,-56094143.43174532,-77842559.02845097,-78319281.39040644,-68649483.91870907,-59131499.11071582,-56765571.65375051,-17421414.83789737
10,-49920069.50890306,-69288409.8496193,272933848.13635844,-61020669.26126836,-56099306.944856524,-77778297.29427025,-78369040.9409509,-65872408.36229102,-59119356.64045803,-57036090.52173938,-18541344.601508673
11,-49088796.98973994,-69338635.86514808,98065463.69206476,-60999308.642974615,-56119378.375697695,-77708918.20327726,-78445959.74131289,-63333562.239993006,-59022120.02664265,-57090582.045251645,-19347946.022215605
12,-47551129.90394423,-69291413.6880131,275592045.8578864,-60998266.759979725,-56149014.8321276,-77434894.56710288,-78304653.83627883,-60701793.19334519,-58930524.93898326,-57028346.16776118,-20474438.7453021
13,-43069276.82007781,-69335839.5176693,92149090.97440232,-60980561.49038951,-56161136.045041636,-77344213.6713273,-78339736.49152058,-58155531.77307689,-58729244.50194259,-57155871.181438506,-21264694.838422142
14,-10058113.88540649,-69291747.20527938,280207148.57921004,-60860922.878332764,-56185178.43302235,-77406597.87122303,-78408516.98176649,-56038142.0006807,-58622249.452425435,-56444581.59632095,-21620947.088233054
15,74865244.20400728,-69515464.74211687,94856158.19635251,-60819274.4150614,-56197237.8518614,-77204099.3971403,-78190004.30524272,-54627291.26051908,-58465191.11404154,-56453994.55222316,-21861840.343127333
16,-41657320.80828169,-69265290.16670737,274465501.7492758,-60780368.558387846,-56226040.79662198,-77056592.44196242,-78227360.48523915,-53408554.61366264,-58306626.42644572,-56217104.827060655,-22054385.801159997
17,-41965471.01757231,-69266618.22092289,99133025.26507382,-60561400.355516806,-56245756.89251001,-76799565.65596299,-78261829.0181247,-52549611.24834414,-58199670.70105053,-56069973.32569708,-21906644.672916017
18,-42261080.09986508,-69318010.56161645,280121805.5395745,-60566781.02943771,-56295892.36362092,-76579142.18002896,-78347631.5134939,-51383600.97485036,-58064539.45108424,-55978427.40409607,-21844195.36803677
19,-42440830.39609115,-69273918.24922653,97825873.29556723,-60566235.94884667,-56311084.41897694,-76107316.5344738,-78412954.61592215,-50818048.65465501,-57899576.98567171,-56093286.36452682,-21816145.856078602
20,-42873050.415490106,-69501449.47249535,276369857.5105846,-60655130.46595578,-56119845.35585676,-75522399.93805003,-78437747.47876903,-50110167.14130196,-57565099.52423836,-56015748.540002435,-21610102.220655046
21,-42912960.73975942,-69203341.97310765,95962297.65330559,-60647006.399366274,-56128728.26272915,-74941436.66483659,-78519102.99212256,-49660966.60931867,-57106417.45426193,-55712920.70230697,-21496879.46258018
22,-43004018.93146111,-69494911.71003357,276436037.3688109,-60627589.91543789,-56160205.02872917,-74385842.75100227,-78433885.71282218,-49106493.28583715,-56846089.18751731,-55571584.11600107,-21266443.65115341
23,-43191582.905541986,-69195281.10849269,93644463.47988969,-60580787.70831674,-56156446.382474884,-73835454.30327354,-78438543.32500896,-48786159.73485054,-56371556.22757733,-55259238.623348475,-21018511.853172407
24,-43414099.586008444,-69501890.55275625,279950408.6939088,-60550903.232983686,-56146464.73489162,-73273895.96547234,-78467004.52776,-48418580.437357776,-55854727.01951828,-55051900.52531636,-20789080.897053055
25,-43662678.05447826,-69205747.73373401,98693014.70185018,-60544346.15460542,-56121687.52465637,-72808100.75923896,-78482124.5465096,-47977801.2171022,-55216586.590998515,-54995711.95850332,-20598561.796164617
26,-43904800.11650631,-69464540.20971476,276704030.6074889,-60497307.524111964,-56075151.13194391,-72281615.35683283,-78501642.1876212,-47647545.91752037,-54586764.985102706,-54682409.77406514,-20299710.897544306
27,-43946471.55568654,-69236235.14133489,93250167.94338,-60498472.61941263,-56044763.785611995,-71572602.78506821,-78550328.46489134,-47676724.133311026,-54019734.193067774,-54650218.17497783,-20097416.869838633
28,-43997610.76821032,-69279898.23729193,278714829.5200496,-60488136.20013733,-56051267.01179625,-70897723.10464828,-78534645.78185597,-47595528.752914846,-52794265.80897109,-54281669.06741084,-20117416.44959115
29,-44396017.51685763,-69341026.61452276,99283963.85244136,-60453449.2277306,-56059289.752471596,-70194204.53183356,-78542710.12623818,-47642091.38086138,-51746553.49115096,-54416018.64368554,-20240098.89351393
30,-44366474.79489198,-69347037.37124556,274383136.5503385,-60337916.72344337,-56071608.639740005,-69654696.82966843,-78664882.29009521,-47612418.09233493,-50256098.164465696,-54150089.411121756,-20067929.462538213
31,-44350141.33881537,-69344457.09219125,99330382.3280442,-60180509.51607849,-56078930.09923619,-69256537.9197538,-78661323.35308187,-47526357.56921722,-48919473.18957073,-54132517.31756891,-19726569.69981147
32,-44263174.63795477,-69379169.90999466,274714188.1844703,-60124747.84837815,-56046050.99182078,-68799582.06797928,-78414967.19816014,-47353191.23230733,-47212393.8037663,-54044114.494127534,-19504437.523468688
33,-44256430.01837002,-69418291.08505315,99347743.34799713,-60290517.251148716,-56058329.239816174,-68229189.51399982,-78372749.1341475,-47308412.79120122,-45428102.98511137,-53919498.09534952,-19260861.918473616
34,-44372851.4924262,-69380958.75012231,274646839.0459955,-60244554.87202744,-56001343.48963828,-67519715.58052045,-78382907.62761831,-47209904.781549394,-43413459.36001599,-53792516.569176495,-19366390.195347052
