,0,1,2,3,4,5
0,0.0026325686348251222,0.007652649769585253,4.4794772944813865e-05,0.005123970919477982,8.257504880635425e-05,0.5000165552877833
1,0.001692365550959007,0.002722847185387902,4.1781502372906084e-05,0.003277236595085793,7.539823520375045e-05,0.5003376997537723
2,0.000940203083866115,0.0021700879765395894,1.3443263249853279e-05,0.001868600622348373,2.6720583992354053e-05,0.49999333381119937
3,0.0013162843174125611,0.002549342105263158,1.7440360015460683e-05,0.002602070679665644,3.43046973093974e-05,0.499096234548837
4,0.000376081233546446,0.002333333333333333,5.227219866207274e-06,0.0007496563956392878,1.0405771207706914e-05,0.5001109771461295
5,0.001504324934185784,0.0053860867814356185,1.639714714031515e-05,0.0029946253781452732,3.264026850803952e-05,0.5001310899236223
6,0.00188040616773223,0.005609635373700709,4.853699659642416e-05,0.0036421628358508647,8.61957340002685e-05,0.5006247164506225
7,0.001504324934185784,0.0012738853503184715,9.694713472743312e-06,0.0029859259267675533,1.9242981122635517e-05,0.498983424029638
8,0.000376081233546446,0.0016717438145478862,2.215583032855788e-05,0.0006767482699232436,3.7016799067720926e-05,0.499767770384002
9,0.0026325686348251222,0.0036410124147856623,5.131431192530359e-05,0.00513271842826094,9.670869350080038e-05,0.5003436344515982
10,0.0005641218503196691,0.0029335244770096634,2.3030875019521523e-05,0.0010527619228781243,3.825223280576728e-05,0.4998447057322827
