,0,1,2,3,4,5,6,7,8,9,10
0,-208728.75545667254,-237814.7145404449,-177610.33997146814,-219716.77531617484,-214929.81906476786,-160294.6522489417,-241212.15785725284,-225216.85700986418,-73688.70931150045,-205990.78963319212,-229176.0512946505
1,-208733.2735311237,-237820.67203789632,-179021.5341047868,-219630.3179163172,-214228.69569391874,-155026.5247070588,-241212.15785725284,-225245.5840413889,-74564.65295172702,-205901.86189132175,-229326.35380353237
2,-208739.58081413282,-237153.4341175234,-179743.90966915805,-218816.46070726265,-212365.9418869616,297060.3363911621,-239498.89998668554,-225088.8122844005,-145378.65765803691,-205529.39901246424,-229261.1351206745
3,-208739.58081413282,-227239.47552946032,-174155.53398510267,-205000.71952233522,-208485.04432618496,-160947.82682931243,-237160.7138457526,-225066.9756051472,-100549.71703769155,-203865.61643174675,-227479.83389889883
4,-208189.003188481,-71025.07015316702,-31494.20497260065,59377.352299592356,-205514.45974987018,-155902.55669942623,-220330.9527559764,-222677.62078133694,-170317.04360192522,-126810.90095394453,-210640.16319922236
5,-208080.65710443747,-233677.09163710993,-162281.38340173275,-219542.6774361053,-200864.4929955884,291847.34942128416,-51331.67526596888,-221966.7170093231,-145048.47729135212,-135461.78483264663,-32881.347600914756
6,-206665.11168511707,-179393.15369218827,93272.43688271432,-216845.00632614765,-197213.66155715927,-143516.02142561425,-213449.7373606306,-221148.37690792358,-106302.3811414632,-107451.58504833317,807148.1575949942
7,-206633.26114373142,-169974.11581657775,-174350.98420579196,-197185.32578595978,-194124.70864976276,-142610.94245965156,-37017.585857084916,-220962.7127306956,-165434.06025343147,-179949.7524479758,807872.0006091326
8,-206114.70388591362,-173793.00310108374,-103844.9501276642,141285.21495135952,-187769.20457815065,268644.23497406644,-207149.2152475924,-220283.33677637007,-143589.64656135763,4013.895731785628,806911.9474892127
9,-205735.21601072385,-173450.24731805862,74071.54630809004,708549.5818682099,-171874.40049227205,-126153.32862227582,-37017.585857084916,-219104.98994515877,-103724.18060917109,-205734.25583750702,806483.618288951
10,-205732.48714483058,-173375.01673906288,-153305.19278141804,384392.56826271367,-171450.71928661616,-131056.99486019669,-207149.2152475924,-218478.24930850294,-166649.30808577017,-205500.663577581,805415.4083288168
11,-205560.1494783319,-173323.06278328344,-156206.26185622346,902524.2849565882,-170592.9060734297,-5525.949098379122,-36262.684590084944,-217475.1923185401,-144183.9891645825,-203550.43320959428,805417.9405605587
12,-204484.02483569054,-173241.67906603747,85347.70396145231,900179.1574393576,-169014.30048654316,-126285.88522833078,-207143.55069045088,-217145.7625797484,-105872.34128483593,-128408.29162881005,796758.5543459095
13,-204481.29596979727,-173192.1340175795,-105413.87156745937,895909.6047705481,-167777.1833922785,-4697.767908832035,-34631.72029604786,-215463.00262705656,-161991.33257036307,-105353.49888453637,796097.9292764488
14,-203977.765064187,-173320.71641313698,-102208.84867373748,890884.9813405187,-166359.99155704363,-124553.40826142425,-209658.54931189102,-215197.98770717985,-139899.7195669277,-178857.6988462134,796659.4413767289
15,-203264.93745814246,-173211.25503751863,96508.10040081837,842699.4268762983,-165691.70708889147,15457.49116585753,-39759.19723430659,-215216.00962702298,-118635.8105505092,8281.34854603456,797445.4705200056
16,-202774.9683526892,-173059.37659857576,-74885.49075747209,842073.7730607758,-165691.70708889147,-91185.32727637721,-210721.9261451117,-214985.83706102963,-142295.52504549501,-201666.0840489861,797321.0402820818
17,-202189.7104864476,-172747.33674660814,-80136.07542459993,842073.7730607758,-165777.41692820855,-119340.49968371804,-36235.09713729671,-214575.7609970154,-88383.34529003393,-201361.40283219586,797837.5243507742
18,-202043.1634147502,-172632.84058510762,134816.72161287704,841898.4637802592,-165612.7394154756,270011.41503221367,-206943.17131486995,-213773.82630314623,-142979.09090388042,-199425.95536679012,797930.3140325955
19,-201617.7848689021,-172742.81271518883,-39357.05208345413,841898.4637802592,-165613.21685408332,346890.8615299272,-34459.73413101638,-213695.5813752027,-128972.92869264373,-125084.88366853472,797302.997433053
20,-201617.7848689021,-172704.30095725472,-48569.56471276481,841161.03802885,-165666.92278700217,894883.4641178235,-210258.65025447484,-213531.84516000038,-83389.27574394945,-104489.54033394376,796004.0796483831
