,0,1,2,3,4,5
0,0.011904761904761904,0.0007663533733052449,0.046831955922865015,0.00040075098139614275,0.0014791117430413621,0.5006871163188399
1,0.015714285714285715,0.0006294706723891274,0.04,0.00048692152917505026,0.0012394366197183099,0.500026753715966
2,0.015714285714285715,0.0006294706723891274,0.04,0.00048692152917505026,0.0012394366197183099,0.5001250456961341
3,0.017619047619047618,0.008996943371943372,0.04261904761904762,0.003911507864001926,0.003015815011064417,0.5007773086307556
4,0.04,0.0021088043381435953,0.04147580455719991,0.00363657521488716,0.0039661001691814425,0.5001688700017355
5,0.05095238095238095,0.004066836147761003,0.04232192050373868,0.00923779688829219,0.007418354230647855,0.49792041006449234
6,0.009047619047619047,0.000390560763032396,0.041666666666666664,0.00016803984545920027,0.0007738677093515802,0.5002209805114156
7,0.08,0.005422070589753517,0.0440981240981241,0.013568445352859854,0.009136189550135931,0.501534871804989
8,0.01619047619047619,0.042322678117048346,0.04170829170829171,0.0014385807105956284,0.0013748532370049316,0.5002601542441313
9,0.07761904761904762,0.009630298292634504,0.06080933559194429,0.014892559236101749,0.0160968701481054,0.5089917989880847
10,0.015714285714285715,0.0006556986170720077,0.041666666666666664,0.00048692152917505026,0.0012910798122065727,0.5002264543819579
