,0,1,2,3,4,5,6,7,8,9,10
0,-224395.5720616291,-169007.58918552555,-253636.65506675106,-247736.34828651042,-224099.493091876,-160836.70697947918,-243062.9894884288,395285.49218646437,-240812.77807019927,-202510.045538413,-216537.01467928564
1,-216394.66856607897,-168589.40163633256,-253585.06224788062,-247052.99029977806,-223862.76122792208,-154292.75138045393,-242980.88772772579,-13744.091638990096,-240657.9476934998,-234309.1328145821,-216082.12792018586
2,-190303.565327494,-132285.3023073495,-250667.08080283843,-40749.73730930364,-220956.0193337723,-150959.5446757598,-235332.3687851378,-151741.05386002455,-231049.3036293713,-222991.57940070998,-149448.97945647937
3,-142553.01653944555,635.6195972073224,-224344.574201144,752941.7525672449,-217408.04614597064,36740.076133767165,-77914.00354380571,-211828.57274472865,-38525.623384583545,-182770.1837584864,-82849.32666506547
4,-29982.72723667889,21816.404736143813,730477.6932042153,-51094.385470745765,-181112.78193465807,741301.5043363892,-61613.55117416366,-115035.36338783703,-9091.773056002921,459492.36189029214,-62312.263267803384
5,43643.34227015371,33677.67680592864,-251540.90920714132,-52994.71150601163,-42761.09276331526,-57785.573753023586,-43455.38209957183,328067.4242980124,38187.30240672808,857964.5623394715,-44441.35983155466
6,126014.93155369844,39140.2005684366,-251533.46583143418,-58806.94634910903,-24061.901104792043,-58888.31008256821,-18048.326740627344,-24288.87372563932,59955.286029688425,844302.7986563477,-32420.589782309606
7,603580.9314768623,45752.52944914374,-251045.52526016918,680187.6895566278,-9450.373049385182,-32016.10995628787,-5380.86281846603,-90392.2318743482,83278.8815848329,827858.0041967009,-27794.508799114905
8,814862.8680703507,45403.86930492189,-233091.58785705632,-20122.894335250247,21533.565449784393,708849.4954764528,23763.83563139459,-98075.56956044812,91711.16636514706,-38767.798321622744,-24201.70179521494
9,812000.4286061869,54415.39400332797,701683.920740185,-46012.74664454865,38892.95076249595,-52443.2044834414,41076.30125104405,117504.41777858886,98239.79154892926,-25133.649510790157,-21507.328827185578
10,807378.0322959588,43651.98680089093,-82222.54653482797,-46329.856304832705,46907.62636955168,-53521.93909243094,49223.923408660565,-40399.68182992412,103822.4379351115,-358.78338566047,-17552.355157437207
11,798113.1201928708,73065.94379571395,-82513.92109744501,-47118.11558493931,61359.79749393632,-56328.27652788922,58795.02369076729,-90785.07373852642,110504.05013580024,827273.1529918894,-13250.669239536284
12,-26309.269049281567,-4091.936733354951,-82214.83853107545,-47661.37232118674,70154.31312775065,-56947.46630215725,66927.94245222173,-97741.5349138524,114036.70697656379,-37034.29207028734,-13461.54363643735
13,-17728.9832639772,53300.51755868624,-81699.51258781856,-48507.805917742386,70685.13659369486,-55412.84264144346,69998.8684880577,-97160.24103766691,115982.70521197908,-34656.08617581734,-8670.458348118009
14,9619.466295522201,55335.6370278221,-76187.04055286132,-49853.32881020349,75528.47758512694,-57301.89950842355,73545.19132888057,303257.6250674734,121697.2628289774,-14449.995191209946,-3326.1334877731206
15,761262.2678960597,47320.88376511486,608717.80254094,136968.40112687368,77652.87608787151,-54689.19831858901,75032.65073727605,331923.2889907062,125851.98362274337,509422.5667103884,-1386.5062464920961
16,-35022.099459501274,126084.18074153889,-72427.42500217207,-47478.40854735799,81148.60012872201,626146.4930650864,80721.72037738842,841426.0347319066,132416.82394230875,883074.0880347805,593.4218829314852
17,-34496.79733810709,-19737.246239292515,-73021.06997187376,-48167.10000486643,84531.52815587373,-43881.45699199491,80135.54277767884,846540.36995811,133886.15224517445,876654.5895492483,2073.8971401368085
18,-33615.14817098486,-19733.95040242661,-72818.10020988443,-48270.944586679165,85036.12844394274,-42980.45212150412,81598.1055105106,854252.6442771608,135941.94659205302,844915.2485894526,5348.4909699867485
19,-28700.452525834058,-19536.283491168397,-72720.89624122359,701676.3420989665,85518.58853839757,-40683.987691165545,81717.67821648027,856855.2465927034,138568.96954300234,-16696.977660262233,9512.542038966116
20,-22639.076193800574,-19478.684520015624,-72465.76363207074,-26231.86412153545,86943.46607326597,715605.2211603837,84438.78749557551,865837.1488075492,139736.99485391055,10157.424716467713,10607.052373221184
21,5252.718670892611,-19477.991372835117,-71559.66699095372,-44685.65534158754,89333.72743096415,-46573.769977414144,86558.20075737199,865282.6387493215,142154.26089475057,324636.3114693563,11614.742260741139
22,683197.9021547158,-19477.298225654606,-70957.99609889643,-43887.95421287525,89276.41255996344,-46806.05683833378,87935.9186735242,860347.0175834552,143344.5133216457,900568.2938352027,12132.610411506572
23,2566.5032443875525,-19495.974634561837,-70450.04005079667,-43322.88489268047,92422.21754080852,-46573.84573407351,89678.17978169165,854859.9638537822,144189.46211399042,889757.3102599194,14599.773571293526
24,565907.6377659675,-19411.12981813748,-67494.60684860192,-43209.73417613835,94913.05120291364,-46487.9826390303,90167.85903528318,820455.9110526454,144972.34104561177,849691.5347501602,15011.763138604112
25,838085.9026964144,-19008.97098656932,-62766.21807802217,-43411.3174474367,98194.92966416854,-46509.72647428827,89415.94325862332,864945.3773742586,147778.57823889458,-835.9853354425818,14949.119347173193
26,833556.4149665104,-18903.10685799308,676325.3731343651,-43487.09751616034,99505.24533474975,-46399.731331839466,89294.52845549013,853668.7463279183,148238.9802539695,48329.3335057852,16582.536225023006
27,31679.378815958866,-18753.716243830582,-68727.61075825713,-43000.410146446775,98618.99983026757,-45155.36524341811,90301.5854574056,822173.4325065764,148733.06352541715,883108.3561028559,17759.530204067967
28,829027.8492707454,-18056.570866447117,-68410.76863734101,715657.0056540911,99304.96323013326,505502.2839272232,88163.25109049297,866988.3650346274,148733.06352541715,26687.96233343742,18597.413774209916
29,-4540.133362564051,-17396.01028017706,-68367.31423510719,-40078.05516633559,99119.95386544926,858067.6173878184,88420.42572927946,861180.3487258918,149357.56654154553,773286.3392315316,19966.572457065096
30,25394.598154835156,-17037.307566102663,-68098.17095669109,-40266.996480315116,99578.8657695627,853314.5095805265,89415.23228490965,825891.9308577263,149954.29361863018,889458.6358907641,21021.62181470708
31,814265.579632952,-16700.851549430903,-67954.15841745566,-40234.07273628903,100149.40585265856,-2231.4012583222025,89622.2923744681,881933.6747159659,150414.81063723098,54646.297548879375,20602.00951662466
32,-14455.128426443875,-16487.034386995285,-67898.52672869794,-40985.77783627008,100997.34955085165,12259.148077247308,89636.7293227262,874740.1226329457,151185.20411983912,889640.3482057485,22358.401216124752
33,-3989.4979887526974,-16293.123519027822,-67232.24659427827,-41083.51570386086,100610.31378373894,847211.5294429582,88072.07089538341,840022.3700728107,151955.5976024473,48412.3507866203,22488.846220525593
