,0,1,2,3,4,5
0,0.04870251974426476,0.004553052491510256,0.0015503702585794265,0.04493411013357368,0.0012262961000932009,0.49798581686602783
1,0.02500940203083866,0.00245984469737262,0.0010029352629433912,0.023571746453404492,0.0009398250451046907,0.4962600694602118
2,0.268145919518616,0.0033166494569748573,0.0028435150974646453,0.26322951162622293,0.0028505985667414448,0.5050406620910637
3,0.03159082361790147,0.004676834318681633,0.001133876554710419,0.02824530389038736,0.0010035426806677978,0.49777239230139203
4,0.03365927040240692,0.004837806090178007,0.0012129094216358986,0.031380491879420616,0.0010799846478069884,0.4941962308676321
5,0.24219631440391123,0.004557685950157835,0.003369457520979258,0.25674299855728244,0.0036710911607082727,0.5090574050325192
6,0.038172245204964275,0.0039932926098934,0.0014635057048103296,0.030807970541580614,0.0011693698309783286,0.501393962398337
7,0.03159082361790147,0.0072285435913495835,0.0011655301356948442,0.02775095819881465,0.0010037450547630718,0.49266502907753223
8,0.10022564874012786,0.003807415682826974,0.0025741273279176195,0.10625022019550989,0.002079430091153111,0.5093119930046914
9,0.03365927040240692,0.004350104821802935,0.0013071064958458376,0.031032727853172903,0.0011612242584742064,0.5022260932405288
10,0.032342986084994356,0.0032093512525682307,0.0012964014471975645,0.03018831084971398,0.0011934771929368454,0.4996861011350346
