,0,1,2,3,4,5
0,0.049523809523809526,0.004445227177157488,0.051396923495432845,0.010612109469892224,0.007964395189067625,0.5036811376291336
1,0.056666666666666664,0.0028528960490985804,0.025690846286701208,0.011327464180907992,0.005135508372173313,0.4926512923574895
2,0.015714285714285715,0.0007734677135825618,0.040993788819875775,0.000582010582010582,0.0015182884748102137,0.4988935805391973
3,0.017619047619047618,0.005569438661034801,0.0379023394567436,0.006137653150506495,0.00426875880434803,0.4968502581039162
4,0.021904761904761906,0.004686473317630885,0.04392237633958742,0.007664441823630626,0.004806381805507871,0.5000350638518942
5,0.01,0.0004266211604095563,0.041666666666666664,0.00020270270270270272,0.0008445945945945946,0.5000028642142037
6,0.02761904761904762,0.0033419222956943824,0.04236592423120921,0.00820745733215019,0.0053302507860911695,0.4982324997832768
7,0.04666666666666667,0.0024515322076297686,0.020310880829015544,0.010052083333333333,0.004375,0.48882166762304513
8,0.02142857142857143,0.004305709107044817,0.045731020500112636,0.006397477175495083,0.004266710644148662,0.5009853380075324
9,0.09,0.007019206961909631,0.050899025413274124,0.017298927528883196,0.012009642645082419,0.5070474683423201
10,0.04619047619047619,0.004020515650668652,0.04101954767348822,0.008066600719923668,0.007250011869970217,0.5039068951437496
