,0,1,2,3,4,5,6,7,8,9,10
0,-131952.36859166133,-203265.7675003049,-218054.20941882482,-212336.10731806565,-185572.44799057092,-219188.24750770972,-226417.58598138316,-199669.45226090308,-191613.04653216127,-223334.35084558217,-217185.84846659735
1,-161893.11113608192,-203193.49172888455,-217665.34774733914,-212293.93739591242,-187816.1183144741,-219181.3787394567,-224264.4076891934,-199689.54741610994,-188325.39663923252,-223386.46340869405,-217048.68669914623
2,-158737.271346633,-203024.08309057163,-217336.10291433783,-212974.86619277037,-186949.4825826131,-219625.03842589207,-220691.9883385529,-199620.50044324814,-182764.53846492036,-220856.2187139124,-215821.58512979568
3,-147987.21519747455,-201124.1555349175,-215116.25585655784,-188217.12569299573,-186757.70259095292,-219092.9316584494,-199918.19822522852,-198563.19002242677,-160927.39387240852,-211957.2680511952,-169918.87111793965
4,-81019.89009094534,-193001.89644950995,-210133.87046100316,-116323.95505119872,-184109.39954217832,-211564.1240798122,-173649.32303254417,-194218.83060575847,-64959.86026971805,-193720.4792825504,-198774.1132710735
5,-129705.84899651606,-168066.94448303623,-193671.25342044682,50642.891403038164,-176736.63508969458,-195529.11004632295,-172088.30594784068,-188235.15137264063,748059.0274879897,-171622.7836017629,-145060.04872256535
6,-51963.0422456038,49643.794321053516,-188755.86415126434,769220.410487866,-152603.1142759295,-142619.5084450181,-181400.74534375512,-182803.44855171785,778708.5642653981,-154568.22286586213,-165849.8401073984
7,-40072.2120545539,784535.4767903585,-180295.1295365978,781911.9716496661,-131396.71567808208,-147081.2015322925,-179966.27331621567,-174726.48785284662,792150.8434427152,114330.69469443237,-207077.85571528535
8,-93195.17653340475,798744.3511494297,-159295.07183000766,792965.5519842285,-6622.250846900832,-191733.3622573589,-178248.6308425032,-156749.64497391984,802048.5263247206,-218106.51438950043,-145610.06588859032
9,-14868.671698639977,800849.9536678316,-80092.04439948426,803984.9603545505,135052.14935104112,-136811.94873021488,-178865.0420948703,-98063.29754251157,831372.1499093028,-218503.5677953771,-163174.00131561933
10,-14353.968444577995,806428.7263384,-149612.6857711801,812273.9519041578,745467.7230187054,-142047.26872266282,-174781.50059679238,319635.01454039756,835302.3679423247,-218868.34186731494,-204465.90922627941
11,-63185.91836252228,816052.7081341554,-61486.649963974676,819307.9324965421,760571.4773114659,-154717.49799086383,-174086.41076580784,412081.38770051586,836383.6214875998,-217451.25672081148,-142516.6902970763
12,30698.459689333424,820897.348649519,-114429.07798679086,823925.8821882278,775962.7729497957,-167881.28595823116,-168830.11284106513,480835.00591943774,840615.9155927084,-212669.82083198597,-155747.2898530933
13,-42162.48755312908,825810.769208874,-28013.251665083975,830275.4532134122,782616.9258858371,-146792.63944121602,-161266.24967196852,517647.99150076235,842857.2824803153,-198665.8102952345,-196021.11735666942
14,-11669.200502843314,829222.9084042775,-33047.11272342297,833521.6761698041,800941.1234660026,-144819.42143929657,-147554.02693434345,739230.0232124508,843255.9980384569,-186741.78692384675,-135161.4553634353
15,-49334.091589558266,832395.9110647172,-71897.23079590703,835851.9617579905,810241.7820597927,-172143.11900687177,-140562.25965450722,749211.1929167607,846578.7494645959,-157064.60621449674,-149533.66954015486
16,23517.753226850546,836479.3640335756,11558.809227499585,840043.2779774178,814372.4131978053,-121065.3469726303,-132658.28048815415,754129.9615713978,851399.5551529869,-139038.1554681441,-181065.85540074288
17,-60366.262574080654,838596.5117475654,-63145.503097025095,842736.2626561279,819691.5941460673,-74239.58839593822,-122085.1686237277,762889.1701591407,852695.9765824137,123956.41673974741,-129338.87600532714
18,-5102.012187982606,842372.626473153,13126.824106846205,845901.5285599533,822500.5712212732,-102211.23990673831,-125628.98594501754,767503.402667834,854205.7622412127,-190950.89474405313,-146778.77345108608
19,-37945.413648702524,844348.5395458769,-35353.90248540304,889099.5326211858,827068.4192940928,-51891.50731197129,-120808.60845939064,793362.0182359576,854817.8872954918,-190754.87877135712,-112538.33859050537
20,6648.5290768063805,845138.6235162828,-28461.443973646055,890793.5220286957,833301.3956030463,-63779.16700567376,-68243.6054533025,799851.9078846662,855053.0213906211,-191089.35192113282,-139340.0210834213
