,0,1,2,3,4,5
0,0.11228070175438597,0.06638400969109631,0.037296037296037296,0.1570281715472278,0.02246278108347074,0.4797423758148467
1,0.010526315789473684,0.1131687242798354,0.006253006253006252,0.015879527144040357,0.004870449848990622,0.5247247582364314
2,0.031578947368421054,0.010872235872235871,0.039285714285714285,0.013891176943978943,0.016891527253103077,0.5153344462318197
3,0.03508771929824561,0.005813953488372093,0.047619047619047616,0.00763566948459231,0.010362694300518135,0.5158953580646188
4,0.03508771929824561,0.008680555555555556,0.05291005291005291,0.009890498057223595,0.014914243102162566,0.5083773041701057
5,0.06315789473684211,0.011612903225806452,0.08571428571428572,0.015071770334928231,0.020454545454545454,0.5292319444678394
6,0.05964912280701754,0.0045649838882921585,0.05782312925170068,0.008729139922978177,0.008461921353907416,0.5062381913914016
7,0.02456140350877193,0.00461133069828722,0.0303030303030303,0.00648791790797749,0.00800457404230989,0.45854535020391046
8,0.03508771929824561,0.006101281269066504,0.04329004329004329,0.008668730650154798,0.0106951871657754,0.528719530397546
9,0.03859649122807018,0.1021825396825397,0.035082972582972584,0.030943738656987296,0.02302271483305966,0.526886996938067
10,0.40350877192982454,0.07366861662107702,0.06493506493506493,0.5018319838056681,0.056233189887036045,0.5730129720402094
