,0,1,2,3,4,5,6,7,8,9,10
0,-79883570.27509877,-74777953.20417863,-38020969.45503713,-79695272.8137933,-61370390.66687299,-66128678.62548424,-49350754.521852925,-63418309.160364404,7368561.313908175,-80337077.51579896,-71620854.63751104
1,-79883570.27509877,-74801041.96574682,-38020969.45503713,-79695045.56307735,-49297847.51763876,-66112998.22890072,-49306050.603382446,-63430174.36402148,501844630.2893003,-80291190.13358492,-71085109.21500811
2,-79883570.27509877,-74827593.93887503,-38012217.58707215,-79710318.04244915,192668416.74006784,-66088083.97632052,-49352847.75055854,-63405064.58671092,503912240.5552114,-80277450.15582122,-71150824.79307033
3,-79883570.27509877,-74830819.51278566,-37999238.06544828,-79708908.93089214,520893444.3591353,-66026607.09083511,-49369379.31884762,-63405064.58671092,505696191.4781704,-80440835.4542994,-72320035.8620415
4,-79883570.27509877,-74878290.28611113,-37999035.51622267,-79705268.6515606,520327680.38771176,-66002877.94747801,-49332033.17694776,-63414334.458523676,506947062.20394766,-80440835.4542994,-72640870.44403636
5,-79883570.27509877,-74921079.69408245,-37983349.69556103,-79703903.99728355,519521904.5771395,-65964759.252406195,-49329496.335975155,-63414372.959999695,508341737.98152685,-80434024.47515616,-73024388.35533813
6,-79883570.27509877,-74937027.4551389,-37978521.32440966,-79700282.8342863,518905642.7970602,-65920604.49228519,-49318586.52757748,-63394722.301708,509730518.2966496,-80428569.7592662,-73508458.73641786
7,-79883570.27509877,-74965281.4255495,-37978521.32440966,-79693028.18101439,517109888.98987174,-65872080.04289803,-49052231.22932781,-63378697.21921888,511290313.0058457,-80428569.7592662,-73793563.60597265
8,-79883570.27509877,-74974221.50090796,-37978521.32440966,-79710700.55563745,516531427.331745,-65837309.312770806,-49072037.30911729,-63374588.30952917,512494361.3849368,-80438368.87120569,-74133815.17264853
9,-79883570.27509877,-74991879.18379515,-37942621.78988703,-79712267.69781516,515463353.61906457,-65794273.98426908,-49115418.74611659,-63364035.251563385,514044823.18586844,-80426146.38030677,-74342447.70946841
10,-79883570.27509877,-75028037.78491211,-37925066.760227464,-79709932.60545346,513844843.4792034,-65769208.61136772,-49137034.16724734,-63384481.124330066,514633602.28320044,-80417518.60174279,-74583432.34934558
11,-79883570.27509877,-75053038.7743769,-37908686.99323148,-79708705.40153745,512303608.3875862,-65722923.34680228,-49140906.237148404,-63384481.124330066,515727757.1488279,-80417947.78267106,-74949199.42476004
12,-79883570.27509877,-75091066.1652261,-37908686.99323148,-79707643.85646003,511098802.0474328,-65526718.02594071,-49185048.00034848,-63364027.22857422,516825101.92463475,-80417947.78267106,-74934114.11874476
13,-79883570.27509877,-75100460.72268257,-37898436.2428577,-79703318.57490416,509654838.38272804,-65491079.96809007,-49255888.11507501,-63390928.705244474,518066122.53492117,-80244914.11327937,-74990337.61496297
14,-79883570.27509877,-75121076.56229424,-37898436.2428577,-79697330.08947115,508487395.98336875,-65443631.4636479,-49379650.13625561,-63390928.705244474,519082413.60622996,-80402258.09622255,-75125768.03825246
15,-79883570.27509877,-75012433.97457364,-37894478.17606044,-79691261.79390371,507988662.0609805,-65419342.148381755,-49435169.90156871,-63419654.19305436,519834125.689842,-80402258.09622255,-74894927.14053303
16,-79883570.27509877,-75059136.06796035,-37893359.190414034,-79707716.3087891,507542808.74711525,-65406796.590365835,-49551366.03057043,-63433418.999795675,520531110.6995969,-80398044.88307568,-75172465.660689
17,-79883570.27509877,-75088959.89132206,-37893359.190414034,-79704567.38307026,508030236.23864484,-65364444.119131535,-49623479.944291726,-63429211.2888566,521237026.21459043,-80395321.88369069,-75170130.1714019
18,-79883570.27509877,-75128683.56363589,-37888150.457319885,-79713674.67872018,508390142.9464412,-65333724.47243567,-49671915.35853146,-63429211.2888566,522197513.51871794,-80386309.9459843,-75041060.57165135
19,-79883570.27509877,-75164764.65151748,-37888150.457319885,-79713201.34000367,508140235.26492834,-65303879.39654602,-49509143.93603803,-63429211.2888566,522799068.3976307,-80378571.15066387,-74916034.3567084
20,-79883570.27509877,-75181152.91339457,-37888150.457319885,-79711248.38785821,508096354.43417037,-65275232.1267981,-49492480.938982785,-63419870.920141235,523915967.101027,-80381741.70904636,-74934800.08878967
21,-79883570.27509877,-75170081.65504155,-37886176.82394123,-79703369.41488397,508594244.5369531,-65272113.19646691,-49529234.253463104,-63419870.920141235,524410042.34732854,-80378386.37391034,-74768363.59943682
22,-79883570.27509877,-75190161.33797646,-37843400.52044378,-79703996.78955749,509350411.0380487,-65265870.99542719,-49554838.67909864,-63413552.383685164,524884128.93941724,-80380774.7807383,-74769336.78411296
23,-79883570.27509877,-75190315.90031612,-37843400.52044378,-79704036.73604539,509758786.9772894,-65275222.673615575,-49557633.71865326,-63406351.09674757,525052541.31001735,-80367393.88846086,-74768141.24857636
24,-79883570.27509877,-75209747.7218911,-37816402.48902276,-79700161.82351476,509733995.49066365,-65244988.721151546,-49519748.499291554,-63401660.74517679,525752891.63779247,-80373702.74024361,-74765342.05220896
25,-79883570.27509877,-75275329.4648424,-37808193.347624615,-79712981.2837938,509797549.30641973,-65195584.15929063,-49547127.70781918,-63401660.74517679,526751853.88201743,-80162411.84314579,-74798287.74875683
26,-79883570.27509877,-75307794.70500578,-37808193.347624615,-79708478.93999985,509756444.2826941,-65165521.49693206,-49579906.79355437,-63401660.74517679,527760203.2868935,-80336106.199209,-74601779.70724747
27,-79883570.27509877,-75326627.21876262,-37814670.114879414,-79708004.82080445,509822975.49067867,-64980193.58087419,-49575847.352921605,-63396074.90959464,527934029.9169705,-80324417.65830329,-74599092.38501942
28,-79883570.27509877,-75339215.22420117,-37814670.114879414,-79702979.74640477,509833081.2425164,-64945131.72888385,-49540999.63265434,-63396074.90959464,528571913.7632289,-80319127.24028742,-74810664.59558615
29,-79883570.27509877,-75374207.64658894,-37791765.580864415,-79704859.57293582,510005789.9361443,-64877887.99577002,-49533311.88258675,-63396074.90959464,528784548.66086507,-80299192.64925751,-74589378.83827634
30,-79883570.27509877,-75402156.20684677,-37791765.580864415,-79692522.99019511,510245584.3259572,-64850744.59843411,-49153573.29191506,-63396074.90959464,529143899.4799206,-80249705.44746682,-74607424.42128605
31,-79883570.27509877,-75427078.5957923,-37791765.580864415,-79687088.45902213,510305624.3872006,-64827904.48674594,-48970088.71403996,-63388964.27534975,529499745.2787571,-80249705.44746682,-74819058.78155525
