,0,1,2,3,4,5,6,7,8,9,10
0,-245460.65677819215,-220201.56140538072,-244118.57475796953,-245347.53071719623,-243850.15924860828,-235468.11593749688,-240587.14024195628,-209248.88788347167,-224977.4582645658,-220505.45883376332,-232206.7459162398
1,-244982.2760350117,-7729.163145824977,4934.796266578445,-245083.67353672558,-240626.7779953378,-229232.2106916277,-196803.46720089135,-209458.26957193314,-197799.68654128406,-216701.31615845836,424340.55781039357
2,-241784.9061730958,320806.0290077887,704102.8901171763,-240213.291356918,-152641.63326397608,-102523.09101376022,63451.87797515759,-206732.79324418242,-84087.86751828379,-151824.88582287586,927299.8111284177
3,-105010.90393671519,848481.2860275651,-40327.18598541757,166758.2524086203,14513.223686714795,-48600.053164346195,79647.38286819248,-82886.29102481765,-54440.814355044924,-50775.59946930589,876494.7825753568
4,715530.1030022255,825277.3647660111,-42741.67110622722,840555.7861328349,676746.5897746847,78943.2152590784,101789.69555876445,685000.5423752109,-28116.539398710083,-16533.988670376828,-7915.497912809824
5,-37239.40048663865,722926.1924174202,-45840.82404464853,-20320.62681831152,549511.0906000282,517591.84880235954,112432.41982697163,904196.7873518001,12800.314719467948,56968.855839493786,-9812.582545007997
6,-42157.77864802813,494911.2201885607,-49505.66090800247,-22251.687427170335,-57779.60449353879,867936.2018397507,115245.90721499056,895470.5109180375,43841.09973044688,116203.21589727177,-9671.480718333341
7,-42302.919222737786,830702.1150984927,-53819.80415538429,-22751.8900527163,-61874.30709702193,847446.4251283029,111316.72708223197,878722.107323068,91019.54508605585,115174.80354012083,-8869.505434960585
8,-22481.543836263867,733276.4495763946,31742.00597915033,-3655.1329906325827,-60465.477868231814,822891.6215857699,109527.55728049512,882702.2645027005,108091.48439624041,112579.03422742078,-5649.297213590785
9,730404.8549591942,586736.333830796,672275.1336754288,775975.5030265702,-60271.184655176214,809650.4473708102,109829.64511985666,872721.3019015277,117037.7136854002,108686.35115878507,20484.027944228677
10,-25469.334691878474,750743.7614503115,-27084.018010673357,-19760.63005943044,-66062.47128084036,807919.6296473333,110100.51620613295,879046.4650772298,122622.58946093381,99575.0530351314,121410.40288864227
11,-25590.659453395885,601873.8813705796,-25532.31003609955,-21281.371901006474,73889.9680995808,801683.3654506945,110523.55041907779,878057.3850434925,130464.75221813019,99895.2411411404,-10311.1638818178
12,-23256.051754060267,755942.5549082111,-25460.330645470076,-22158.88517289181,-54025.49807980856,724238.4663459412,109589.86087054168,858267.0058607669,133224.5523032323,97530.75277578997,1232.7571258142755
13,-1459.4967212912798,595895.2324412973,-22465.647103320338,-22943.47855227431,-87592.61165527675,57559.12175889457,109653.46859652983,237800.818025594,135488.36835674554,97067.91015960867,89280.32527655452
14,68938.21710822685,759466.6825374756,292540.5877110497,-24685.92164991074,-89859.3876706486,796345.2128968949,109718.86862296631,-2951.022648078356,137781.60396042606,101914.78602512088,-7977.325579955177
15,816174.8427517281,604208.5440830248,840467.5914373165,-23028.78535871196,-90899.86762453816,98309.99982134037,110067.47442597995,126125.51628902295,138316.5620661422,98530.28233008855,46604.04877178253
16,-15974.906626193093,758081.9744906691,-15481.938049197473,40834.18062877359,-89477.82195366592,805133.5379018042,109548.7026361902,797522.2168628448,138371.24623105326,97148.73127428612,394068.84983391827
17,-11306.580523301174,597895.807170572,-15852.118557321031,760982.6129852054,-89122.88024151471,811801.7355778848,109577.82431168258,917154.2969163962,139122.2106417425,101990.10276896965,-12471.762133106578
